user_id,timestamp,channel,campaign_id,impressions,clicks,conversions,cost,revenue,session_duration,bounce_rate
user_65337,2025-12-16 05:50:15.860014,Paid Search,Spring Fling,4050,89,36,189.87,404.65,247,0.36
user_23350,2025-05-13 23:50:15.860020,Social Media,Summer Promo,1998,26,20,202.73,1090.61,50,0.6
user_34354,2025-05-04 00:50:15.860024,Organic Search,None,4827,147,38,0.0,867.07,301,0.15
user_55186,2025-10-30 07:50:15.860029,Organic Search,Summer Promo,2527,149,4,0.0,1112.95,189,0.29
user_38145,2025-07-04 09:50:15.860034,Email,Winter Sale,1725,348,16,138.21,271.07,521,0.14
user_44020,2025-08-13 20:50:15.860039,Paid Search,Spring Fling,2675,49,18,43.14,722.46,458,0.33
user_96123,2025-04-12 20:50:15.860045,Email,Spring Fling,2136,416,3,169.79,1333.81,76,0.8
user_85186,2025-07-19 00:50:15.860049,Referral,Fall Cleanup,1410,177,25,0.0,1117.06,252,0.83
user_95469,2025-10-05 11:50:15.860054,Paid Search,Summer Promo,3455,83,23,354.69,1097.94,187,0.35
user_30581,2025-05-30 02:50:15.860059,Referral,Summer Promo,3820,83,38,0.0,1021.66,76,0.25
user_98929,2026-03-11 22:50:15.860064,Social Media,Winter Sale,2374,59,37,170.11,1887.77,562,0.21
user_33051,2025-12-16 14:50:15.860069,Paid Search,Spring Fling,2174,19,45,72.0,1869.14,380,0.42
user_61474,2025-05-15 10:50:15.860074,Email,Winter Sale,188,112,18,120.99,720.29,348,0.76
user_79626,2025-08-30 08:50:15.860078,Email,Winter Sale,3904,359,29,124.03,703.79,260,0.78
user_16960,2026-01-09 06:50:15.860083,Paid Search,Spring Fling,221,397,25,492.75,1109.8,327,0.14
user_45772,2026-02-23 00:50:15.860088,Email,Winter Sale,132,394,10,419.32,191.21,474,0.27
user_31520,2025-06-09 16:50:15.860092,Paid Search,Spring Fling,4798,308,38,17.48,606.01,134,0.26
user_59481,2025-07-09 00:50:15.860097,Organic Search,Winter Sale,795,348,2,0.0,461.74,328,0.76
user_46408,2025-12-04 03:50:15.860102,Email,None,3941,398,21,135.4,446.78,97,0.47
user_67134,2025-04-15 05:50:15.860107,Paid Search,Winter Sale,624,487,16,61.14,1277.01,567,0.39
user_30491,2025-05-02 00:50:15.860112,Paid Search,Winter Sale,346,483,10,355.74,768.7,70,0.87
user_11341,2026-02-27 10:50:15.860117,Email,None,4026,113,46,74.49,342.33,229,0.84
user_54623,2026-03-29 02:50:15.860121,Organic Search,Summer Promo,3201,299,38,0.0,1775.14,577,0.45
user_10338,2025-05-10 16:50:15.860126,Email,Spring Fling,2196,459,46,319.76,1748.3,404,0.2
user_81431,2025-10-01 03:50:15.860131,Paid Search,Fall Cleanup,2062,289,26,281.7,1724.93,435,0.24
user_22254,2025-04-05 17:50:15.860135,Organic Search,None,3059,151,48,0.0,781.49,263,0.19
user_61860,2025-10-23 10:50:15.860140,Referral,Summer Promo,2327,306,42,0.0,113.96,537,0.64
user_21344,2025-09-15 02:50:15.860145,Social Media,Winter Sale,1493,179,28,389.35,213.48,271,0.54
user_11750,2025-08-09 06:50:15.860150,Email,Summer Promo,2007,22,11,184.24,552.1,368,0.55
user_64756,2026-01-27 07:50:15.860154,Paid Search,None,2123,166,12,14.11,439.94,49,0.18
user_77957,2025-06-09 17:50:15.860160,Organic Search,Winter Sale,4933,458,10,0.0,1747.97,200,0.73
user_68053,2025-08-19 19:50:15.860165,Organic Search,Summer Promo,2578,183,30,0.0,1972.72,245,0.53
user_80855,2025-09-16 06:50:15.860170,Referral,Fall Cleanup,4559,171,10,0.0,1633.35,45,0.17
user_25896,2025-11-09 00:50:15.860175,Email,Spring Fling,1081,456,40,492.9,1459.7,312,0.7
user_65761,2025-05-11 14:50:15.860180,Organic Search,Spring Fling,3323,141,42,0.0,1177.25,330,0.89
user_72552,2026-01-01 23:50:15.860185,Referral,None,326,37,35,0.0,1539.82,194,0.45
user_87454,2026-01-23 07:50:15.860189,Paid Search,Winter Sale,1366,92,1,93.66,1894.07,287,0.19
user_37935,2025-11-23 15:50:15.860194,Referral,Winter Sale,2157,394,22,0.0,1202.69,382,0.18
user_47641,2025-04-27 22:50:15.860200,Email,Spring Fling,2351,429,35,400.52,309.23,116,0.12
user_39711,2025-07-24 20:50:15.860205,Referral,Summer Promo,3041,372,13,0.0,327.72,555,0.72
user_80342,2025-04-19 05:50:15.860209,Organic Search,Winter Sale,256,278,36,0.0,1167.73,38,0.66
user_22182,2025-10-19 20:50:15.860215,Organic Search,Fall Cleanup,2173,260,48,0.0,666.94,492,0.57
user_97833,2026-02-10 12:50:15.860220,Social Media,Fall Cleanup,4163,379,26,238.06,1820.49,565,0.71
user_66276,2025-06-28 19:50:15.860225,Referral,Winter Sale,860,115,11,0.0,1223.28,326,0.9
user_29541,2025-08-07 08:50:15.860231,Paid Search,Winter Sale,873,270,28,59.71,1352.99,246,0.42
user_92310,2025-07-03 07:50:15.860236,Email,Spring Fling,1652,362,5,389.14,11.64,257,0.66
user_54813,2025-06-13 18:50:15.860241,Social Media,None,1057,23,43,129.05,997.7,61,0.4
user_47198,2025-05-18 03:50:15.860246,Referral,Spring Fling,353,89,46,0.0,862.33,460,0.38
user_18820,2026-01-14 03:50:15.860251,Paid Search,None,1669,385,22,303.73,1411.74,199,0.78
user_34070,2025-11-30 21:50:15.860256,Social Media,Fall Cleanup,3318,169,9,451.95,765.28,260,0.56
user_79768,2025-06-06 19:50:15.860261,Organic Search,None,4313,187,33,0.0,1953.15,99,0.2
user_21122,2026-01-06 12:50:15.860270,Email,Spring Fling,3336,164,43,327.99,1340.41,140,0.42
user_90559,2026-03-17 15:50:15.860276,Referral,Winter Sale,4745,44,11,0.0,1319.84,118,0.74
user_83543,2025-04-10 10:50:15.860281,Paid Search,None,907,268,31,137.07,1838.68,31,0.85
user_93441,2025-12-26 11:50:15.860285,Organic Search,Spring Fling,1881,269,25,0.0,1990.41,85,0.59
user_51786,2025-04-18 00:50:15.860291,Social Media,Fall Cleanup,1321,144,6,214.8,395.64,300,0.42
user_16737,2025-10-15 21:50:15.860296,Email,None,3763,470,31,96.07,1621.07,303,0.3
user_46062,2025-05-23 08:50:15.860300,Social Media,Fall Cleanup,3300,498,32,181.56,324.64,573,0.44
user_64237,2025-12-31 16:50:15.860305,Social Media,Fall Cleanup,979,140,17,130.6,914.09,299,0.55
user_61571,2025-08-15 00:50:15.860310,Paid Search,Summer Promo,100,90,34,122.07,200.37,219,0.1
user_35510,2025-11-05 13:50:15.860315,Organic Search,None,266,376,19,0.0,1246.74,512,0.31
user_29426,2025-09-26 00:50:15.860320,Referral,Spring Fling,2163,68,30,0.0,937.04,337,0.64
user_47265,2025-11-26 06:50:15.860324,Paid Search,None,2804,83,4,337.17,1257.4,51,0.64
user_27850,2026-02-14 16:50:15.860329,Email,None,211,248,31,294.2,1355.92,43,0.62
user_76150,2025-09-28 07:50:15.860334,Social Media,Fall Cleanup,3539,138,46,327.74,1238.86,515,0.86
user_97312,2025-08-19 16:50:15.860349,Email,Fall Cleanup,1225,421,41,178.43,588.06,575,0.55
user_99613,2025-08-21 21:50:15.860355,Paid Search,Fall Cleanup,2741,324,18,387.17,1673.92,493,0.32
user_84910,2025-04-16 18:50:15.860359,Paid Search,Fall Cleanup,1529,383,0,73.51,1103.37,597,0.75
user_62375,2026-01-28 15:50:15.860364,Referral,Spring Fling,2143,446,6,0.0,979.7,462,0.41
user_45435,2025-11-28 18:50:15.860369,Social Media,Winter Sale,4702,147,21,144.97,1974.13,429,0.29
user_67132,2026-02-23 09:50:15.860374,Paid Search,Summer Promo,1734,464,49,268.53,567.02,581,0.55
user_88945,2026-03-30 13:50:15.860379,Email,Fall Cleanup,770,112,33,168.58,1056.06,308,0.33
user_92050,2026-01-28 17:50:15.860384,Referral,Fall Cleanup,3211,396,9,0.0,1364.65,139,0.42
user_12983,2026-03-23 12:50:15.860389,Email,Summer Promo,1790,400,46,446.72,250.45,77,0.65
user_30662,2025-04-10 02:50:15.860394,Social Media,Fall Cleanup,4057,18,41,373.86,708.48,111,0.9
user_33510,2026-03-13 06:50:15.860399,Referral,Winter Sale,1064,241,25,0.0,1603.38,307,0.62
user_88187,2025-08-23 07:50:15.860403,Referral,None,380,108,31,0.0,473.52,410,0.32
user_50998,2026-02-16 11:50:15.860408,Referral,Summer Promo,4546,227,41,0.0,986.58,339,0.17
user_66846,2026-01-02 09:50:15.860413,Organic Search,Spring Fling,2066,462,26,0.0,1261.26,581,0.39
user_16640,2025-12-12 19:50:15.860418,Referral,Summer Promo,2908,406,11,0.0,1342.32,571,0.12
user_54547,2025-12-01 12:50:15.860422,Email,Winter Sale,2064,246,39,202.3,1456.62,269,0.47
user_64620,2025-12-25 10:50:15.860427,Email,Spring Fling,4923,231,22,476.37,1731.95,212,0.63
user_25317,2025-10-26 06:50:15.860432,Social Media,None,3490,177,13,463.61,785.72,213,0.51
user_17564,2025-06-26 02:50:15.860437,Paid Search,Fall Cleanup,922,379,33,333.66,1413.26,583,0.79
user_37345,2026-01-09 10:50:15.860441,Paid Search,Summer Promo,1537,71,16,14.33,1464.35,495,0.5
user_89273,2025-09-23 18:50:15.860446,Organic Search,Spring Fling,2161,327,5,0.0,600.55,466,0.47
user_84859,2025-09-05 01:50:15.860451,Referral,Summer Promo,3965,496,26,0.0,1936.32,262,0.35
user_90765,2026-01-24 04:50:15.860456,Organic Search,None,4394,19,7,0.0,1730.44,30,0.77
user_84038,2025-07-19 11:50:15.860460,Social Media,Summer Promo,4873,243,32,101.82,579.72,534,0.82
user_62393,2025-09-27 07:50:15.860465,Social Media,Spring Fling,4136,96,34,205.6,1350.14,391,0.88
user_76081,2025-09-26 03:50:15.860470,Paid Search,Winter Sale,1564,276,46,419.4,1435.6,312,0.88
user_39430,2025-12-10 01:50:15.860474,Social Media,Spring Fling,177,213,16,293.16,862.97,558,0.88
user_85532,2025-10-20 15:50:15.860479,Referral,Summer Promo,2259,327,25,0.0,1727.49,198,0.67
user_37788,2026-01-07 20:50:15.860484,Email,None,4730,342,6,415.02,1380.46,215,0.55
user_58543,2025-05-11 21:50:15.860488,Social Media,Fall Cleanup,3287,369,45,454.67,1316.31,151,0.24
user_23919,2025-10-08 10:50:15.860493,Organic Search,Fall Cleanup,1265,250,23,0.0,441.68,470,0.71
user_79346,2025-08-27 16:50:15.860498,Referral,None,889,65,24,0.0,815.68,503,0.69
user_49974,2025-04-22 07:50:15.860502,Social Media,Summer Promo,1663,119,34,50.58,867.84,151,0.77
user_26371,2025-07-22 01:50:15.860507,Social Media,None,1422,58,25,468.28,1467.32,321,0.47
user_55084,2026-03-08 05:50:15.860512,Referral,Summer Promo,1602,252,49,0.0,1236.79,276,0.81
user_39629,2025-07-15 22:50:15.860516,Social Media,Spring Fling,1591,25,4,41.52,171.72,217,0.67
user_61184,2025-11-30 21:50:15.860521,Email,Winter Sale,1759,82,46,167.55,615.4,552,0.24
user_71916,2025-07-19 21:50:15.860526,Paid Search,Summer Promo,1415,381,37,182.19,946.1,313,0.27
user_83972,2025-07-17 17:50:15.860530,Referral,Fall Cleanup,3162,211,34,0.0,1473.47,586,0.75
user_72187,2026-02-15 00:50:15.860535,Organic Search,Fall Cleanup,224,102,29,0.0,1487.14,153,0.44
user_22984,2025-09-06 14:50:15.860540,Social Media,Winter Sale,3162,146,49,347.8,981.09,276,0.3
user_43039,2025-08-10 16:50:15.860545,Paid Search,Summer Promo,618,42,24,20.71,233.86,435,0.44
user_95431,2025-05-15 15:50:15.860550,Organic Search,Winter Sale,2170,97,23,0.0,585.81,366,0.23
user_93691,2025-10-30 07:50:15.860554,Organic Search,Spring Fling,4357,428,29,0.0,509.38,188,0.81
user_68606,2026-01-03 07:50:15.860559,Email,Winter Sale,2776,212,19,318.24,1562.05,296,0.16
user_20616,2025-10-11 02:50:15.860564,Paid Search,Spring Fling,2653,48,2,40.29,359.97,321,0.38
user_60072,2025-07-13 12:50:15.860570,Referral,Fall Cleanup,4035,123,31,0.0,929.84,180,0.55
user_34574,2025-12-07 06:50:15.860575,Paid Search,Spring Fling,1144,342,7,14.69,1341.44,314,0.8
user_13430,2025-05-18 07:50:15.860579,Paid Search,Summer Promo,1887,256,49,287.3,1929.57,180,0.73
user_22676,2026-03-13 05:50:15.860584,Organic Search,Summer Promo,3635,352,46,0.0,1998.48,153,0.12
user_20816,2025-04-26 13:50:15.860589,Email,Summer Promo,4678,418,22,34.73,1905.84,301,0.76
user_42733,2025-07-01 05:50:15.860594,Email,Summer Promo,2066,379,45,152.34,1436.48,369,0.61
user_95680,2026-02-03 23:50:15.860599,Paid Search,None,2456,217,15,427.21,1492.88,476,0.21
user_12050,2026-03-02 19:50:15.860604,Paid Search,Spring Fling,2350,321,34,59.64,1518.42,591,0.59
user_43933,2025-07-27 21:50:15.860608,Social Media,Summer Promo,3587,441,24,116.11,1725.21,486,0.75
user_34951,2025-07-11 22:50:15.860613,Organic Search,Winter Sale,241,478,14,0.0,1903.57,584,0.58
user_42413,2025-12-30 03:50:15.860618,Referral,Winter Sale,1103,403,7,0.0,891.41,560,0.9
user_44801,2025-06-21 15:50:15.860623,Referral,None,2254,306,33,0.0,833.02,142,0.51
user_65619,2026-01-13 09:50:15.860628,Email,Spring Fling,2114,369,24,498.6,920.93,559,0.64
user_42913,2026-01-09 00:50:15.860632,Organic Search,Spring Fling,4724,220,48,0.0,1319.63,555,0.16
user_50600,2026-02-24 15:50:15.860637,Email,Spring Fling,3708,364,43,199.36,1550.89,93,0.75
user_67775,2025-05-10 14:50:15.860642,Referral,None,1068,68,18,0.0,1741.09,422,0.6
user_45400,2025-08-13 21:50:15.860647,Paid Search,Spring Fling,4025,165,42,343.3,912.42,528,0.55
user_14494,2025-12-21 21:50:15.860652,Organic Search,Spring Fling,4058,131,49,0.0,726.75,547,0.67
user_90688,2025-10-18 23:50:15.860656,Organic Search,Summer Promo,2835,129,12,0.0,1966.71,384,0.55
user_99431,2025-08-21 04:50:15.860662,Social Media,Spring Fling,904,306,45,119.35,463.78,182,0.71
user_84691,2025-07-27 13:50:15.860667,Paid Search,Summer Promo,1434,331,11,200.06,444.01,358,0.57
user_53001,2026-01-02 18:50:15.860671,Paid Search,Summer Promo,4084,444,14,429.77,1430.81,508,0.52
user_77364,2025-06-02 02:50:15.860676,Email,Spring Fling,767,71,22,372.06,359.31,420,0.21
user_55028,2025-08-26 05:50:15.860681,Organic Search,Winter Sale,484,167,39,0.0,798.82,441,0.48
user_47573,2025-08-31 08:50:15.860686,Email,Fall Cleanup,3224,49,1,307.78,584.77,287,0.53
user_10806,2026-02-20 06:50:15.860692,Paid Search,Winter Sale,1708,251,39,318.03,337.42,536,0.6
user_66638,2026-02-20 09:50:15.860697,Social Media,Spring Fling,3354,49,22,54.38,1159.41,323,0.46
user_39757,2025-04-06 23:50:15.860702,Organic Search,Spring Fling,3540,462,4,0.0,747.02,506,0.22
user_44636,2025-05-16 04:50:15.860707,Paid Search,Winter Sale,2848,367,33,137.73,924.47,537,0.22
user_90097,2025-11-24 14:50:15.860712,Social Media,Spring Fling,112,199,9,238.89,391.73,148,0.68
user_58280,2025-05-08 03:50:15.860717,Referral,Summer Promo,3107,243,26,0.0,1535.73,507,0.63
user_34262,2025-10-31 15:50:15.860722,Paid Search,None,2307,24,41,87.55,629.42,593,0.31
user_90435,2025-11-29 10:50:15.860728,Referral,Spring Fling,4267,133,3,0.0,685.44,348,0.46
user_72211,2026-03-28 07:50:15.860733,Email,Spring Fling,2245,237,3,141.97,504.31,424,0.35
user_64842,2026-02-09 11:50:15.860738,Referral,Winter Sale,1965,396,7,0.0,868.81,77,0.24
user_66979,2025-05-23 19:50:15.860743,Paid Search,Summer Promo,200,289,5,376.43,927.15,467,0.36
user_91470,2026-01-06 11:50:15.860751,Referral,Winter Sale,4179,434,24,0.0,1059.33,504,0.31
user_48197,2025-09-10 15:50:15.860761,Organic Search,Winter Sale,4476,456,26,0.0,1935.14,579,0.17
user_51844,2025-06-13 17:50:15.860771,Paid Search,Spring Fling,1412,57,46,136.13,1809.38,165,0.5
user_74754,2025-12-20 13:50:15.860782,Social Media,Summer Promo,2896,198,49,322.69,1218.79,547,0.46
user_44157,2025-09-03 12:50:15.860789,Referral,Spring Fling,4804,313,39,0.0,77.81,353,0.67
user_87129,2025-09-06 12:50:15.860793,Organic Search,Spring Fling,549,56,19,0.0,1224.52,226,0.6
user_50042,2025-12-06 17:50:15.860799,Email,Spring Fling,3539,193,26,117.3,179.34,140,0.37
user_71665,2025-08-09 04:50:15.860804,Email,Spring Fling,3601,114,6,298.05,1420.69,579,0.5
user_92856,2025-07-17 23:50:15.860809,Referral,None,3267,378,22,0.0,780.16,144,0.53
user_37376,2025-05-27 02:50:15.860814,Email,Fall Cleanup,220,469,19,414.53,1675.39,517,0.83
user_65554,2025-08-29 15:50:15.860819,Social Media,Summer Promo,3537,256,48,209.42,1885.06,394,0.89
user_24199,2025-06-06 00:50:15.860824,Paid Search,None,3956,273,33,346.59,834.22,513,0.75
user_91412,2026-03-10 03:50:15.860829,Organic Search,Fall Cleanup,1175,215,28,0.0,921.11,339,0.55
user_60948,2026-02-26 13:50:15.860834,Referral,Fall Cleanup,4513,27,43,0.0,1180.3,142,0.84
user_83781,2026-03-06 09:50:15.860839,Email,Fall Cleanup,2822,373,4,448.86,394.27,299,0.24
user_82750,2026-03-17 20:50:15.860844,Paid Search,None,801,260,26,475.45,1854.67,349,0.66
user_76262,2025-08-02 15:50:15.860849,Social Media,Summer Promo,3448,247,11,362.22,866.0,204,0.47
user_56600,2025-09-07 21:50:15.860854,Email,Winter Sale,3768,349,16,193.43,333.64,48,0.22
user_86898,2025-07-06 11:50:15.860859,Email,Fall Cleanup,3365,416,36,411.83,1525.46,232,0.16
user_72483,2025-07-10 12:50:15.860864,Organic Search,Winter Sale,120,462,33,0.0,438.3,155,0.48
user_28297,2025-05-02 18:50:15.860869,Social Media,Winter Sale,2546,330,29,60.35,287.06,496,0.29
user_40448,2026-01-25 02:50:15.860873,Social Media,Spring Fling,2349,374,35,334.07,1125.74,283,0.3
user_36172,2025-05-13 10:50:15.860879,Referral,Winter Sale,2613,311,5,0.0,1342.99,321,0.36
user_52874,2026-01-17 19:50:15.860884,Organic Search,Spring Fling,3322,75,31,0.0,1139.13,181,0.67
user_17657,2025-12-21 04:50:15.860889,Referral,Summer Promo,1282,345,31,0.0,1313.02,228,0.23
user_94386,2025-10-06 14:50:15.860894,Organic Search,Summer Promo,2457,462,8,0.0,231.05,228,0.67
user_35425,2025-05-23 06:50:15.860899,Social Media,Spring Fling,2651,159,21,342.26,952.04,482,0.73
user_36685,2025-07-18 01:50:15.860903,Organic Search,Summer Promo,2173,202,9,0.0,714.04,209,0.58
user_34578,2026-03-26 20:50:15.860909,Organic Search,Fall Cleanup,165,405,28,0.0,1946.74,247,0.3
user_38831,2026-03-08 12:50:15.860913,Organic Search,Summer Promo,4458,156,10,0.0,99.25,349,0.14
user_17906,2025-04-10 21:50:15.860918,Paid Search,Spring Fling,571,415,27,388.92,596.59,52,0.43
user_71413,2026-01-14 11:50:15.860923,Paid Search,Fall Cleanup,2314,192,1,166.97,1883.72,113,0.78
user_64028,2025-11-21 17:50:15.860928,Social Media,Winter Sale,3325,115,20,95.8,1966.99,355,0.18
user_17287,2025-12-07 09:50:15.860933,Organic Search,Winter Sale,442,245,30,0.0,1649.8,358,0.7
user_43660,2025-06-19 00:50:15.860937,Social Media,Winter Sale,817,135,40,54.32,152.0,359,0.47
user_85758,2026-04-01 13:50:15.860942,Paid Search,Spring Fling,2560,455,16,485.96,1122.71,502,0.82
user_70504,2026-02-26 21:50:15.860947,Organic Search,Winter Sale,3836,188,26,0.0,800.25,507,0.38
user_69720,2025-06-20 15:50:15.860951,Referral,Summer Promo,3355,441,29,0.0,1612.91,264,0.66
user_44701,2026-02-25 14:50:15.860956,Paid Search,Winter Sale,3365,410,40,176.06,110.05,585,0.69
user_93300,2025-08-28 21:50:15.860961,Paid Search,None,4189,22,7,485.89,394.26,148,0.26
user_27674,2025-05-23 18:50:15.860966,Paid Search,None,2630,240,36,81.33,978.39,69,0.23
user_93560,2026-01-28 08:50:15.860971,Organic Search,Winter Sale,3732,37,4,0.0,315.3,289,0.17
user_33874,2025-11-25 18:50:15.860975,Email,Winter Sale,1155,388,25,26.16,1385.43,35,0.66
user_53642,2026-03-11 13:50:15.860980,Referral,None,114,332,5,0.0,1641.53,340,0.54
user_75160,2025-12-17 00:50:15.860985,Referral,Winter Sale,3489,270,15,0.0,1409.04,95,0.17
user_27602,2025-04-10 16:50:15.860990,Social Media,Fall Cleanup,3414,109,0,260.96,880.57,403,0.35
user_98801,2025-04-12 09:50:15.860994,Organic Search,None,116,197,8,0.0,1756.78,175,0.21
user_35931,2026-01-25 09:50:15.860999,Paid Search,Spring Fling,2681,408,20,174.46,275.37,263,0.17
user_39192,2025-10-04 16:50:15.861004,Email,None,1879,346,6,321.45,520.68,58,0.34
user_56542,2025-10-15 19:50:15.861009,Organic Search,Summer Promo,2049,309,42,0.0,979.08,499,0.18
user_52520,2026-03-12 11:50:15.861014,Organic Search,Fall Cleanup,180,128,14,0.0,122.68,390,0.31
user_74772,2026-03-13 09:50:15.861019,Email,Spring Fling,3179,55,23,295.2,191.37,384,0.54
user_68762,2025-06-07 06:50:15.861024,Paid Search,Winter Sale,1118,422,4,458.32,794.89,55,0.55
user_60106,2026-02-15 06:50:15.861029,Organic Search,Summer Promo,879,77,37,0.0,1887.77,319,0.23
user_91121,2025-06-21 15:50:15.861034,Referral,Summer Promo,1924,393,28,0.0,1816.83,100,0.25
user_35559,2026-01-02 16:50:15.861039,Referral,Fall Cleanup,3964,489,45,0.0,931.95,118,0.78
user_43742,2025-07-03 21:50:15.861044,Email,Spring Fling,2569,314,45,486.97,284.32,206,0.23
user_79669,2025-09-26 18:50:15.861049,Paid Search,Summer Promo,2613,180,10,23.26,356.22,56,0.14
user_90199,2026-01-19 23:50:15.861054,Email,Spring Fling,2230,367,3,366.71,755.09,318,0.3
user_31754,2026-02-13 08:50:15.861059,Organic Search,Spring Fling,424,205,9,0.0,420.15,560,0.56
user_13972,2026-03-31 17:50:15.861064,Referral,Summer Promo,3590,342,33,0.0,165.95,513,0.11
user_80831,2025-10-08 23:50:15.861069,Social Media,Spring Fling,776,29,3,293.7,1347.55,463,0.89
user_51873,2026-02-03 12:50:15.861073,Email,Fall Cleanup,2111,120,9,402.95,1162.9,522,0.28
user_19903,2025-12-25 06:50:15.861078,Social Media,Summer Promo,4988,155,32,284.91,582.59,307,0.29
user_13020,2026-03-31 18:50:15.861083,Social Media,Fall Cleanup,3716,201,45,41.27,1557.9,375,0.69
user_51755,2025-06-09 18:50:15.861088,Referral,Fall Cleanup,3233,442,17,0.0,1551.9,267,0.3
user_95956,2025-12-01 08:50:15.861093,Email,Spring Fling,2804,380,11,39.69,982.0,166,0.42
user_96988,2026-01-10 21:50:15.861098,Social Media,Spring Fling,1294,435,22,410.56,193.07,192,0.54
user_55648,2025-11-14 06:50:15.861103,Organic Search,Summer Promo,3175,238,43,0.0,1836.94,322,0.12
user_19516,2025-07-06 14:50:15.861107,Paid Search,Winter Sale,1004,21,24,77.32,1337.32,57,0.77
user_12396,2026-03-22 10:50:15.861112,Paid Search,Summer Promo,4697,226,36,144.8,494.1,285,0.51
user_94082,2025-05-01 03:50:15.861118,Referral,Fall Cleanup,4994,487,3,0.0,1220.91,294,0.35
user_29129,2026-03-02 03:50:15.861123,Email,Spring Fling,3004,88,12,488.42,810.04,593,0.42
user_11591,2025-10-13 20:50:15.861127,Email,Fall Cleanup,3400,384,17,67.73,1270.7,510,0.14
